dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPR.RT112,raw,RPS9,RPS9-6,T0,T0_3,997
CRISPR.RT112,raw,RPL11,RPL11-6,T0,T0_3,3008
CRISPR.RT112,raw,RPS8,RPS8-3,T0,T0_3,5005
CRISPR.RT112,raw,NUP133,NUP133-10,T0,T0_3,3387
CRISPR.RT112,raw,RPL5,RPL5-1,T0,T0_3,4218
CRISPR.RT112,raw,POLR2D,POLR2D-5,T0,T0_3,4320
CRISPR.RT112,raw,RPS27,RPS27-4,T0,T0_3,7264
CRISPR.RT112,raw,NUP98,NUP98-11,T0,T0_3,4027
CRISPR.RT112,raw,COPZ1,COPZ1-15,T0,T0_3,3967
CRISPR.RT112,raw,NUP54,NUP54-10,T0,T0_3,2090
CRISPR.RT112,raw,RPS24,RPS24-13,T0,T0_3,3437
CRISPR.RT112,raw,RPS11,RPS11-4,T0,T0_3,3238
CRISPR.RT112,raw,PSMD1,PSMD1-16,T0,T0_3,5884
CRISPR.RT112,raw,PSMD7,PSMD7-6,T0,T0_3,1826
CRISPR.RT112,raw,COPZ1,COPZ1-7,T0,T0_3,2718
CRISPR.RT112,raw,NUP54,NUP54-16,T0,T0_3,2327
CRISPR.RT112,raw,COPS6,COPS6-3,T0,T0_3,1598
CRISPR.RT112,raw,COPS8,COPS8-1,T0,T0_3,5109
CRISPR.RT112,raw,NUP205,NUP205-3,T0,T0_3,3938
CRISPR.RT112,raw,PSMC1,PSMC1-3,T0,T0_3,5316
CRISPR.RT112,raw,NUP54,NUP54-9,T0,T0_3,4842
CRISPR.RT112,raw,RPL36,RPL36-4,T0,T0_3,4036
CRISPR.RT112,raw,POLA1,POLA1-9,T0,T0_3,3332
CRISPR.RT112,raw,COPS8,COPS8-16,T0,T0_3,2461
CRISPR.RT112,raw,NUP205,NUP205-6,T0,T0_3,6273
CRISPR.RT112,raw,POLR2F,POLR2F-7,T0,T0_3,6185
CRISPR.RT112,raw,RPS11,RPS11-6,T0,T0_3,4390
CRISPR.RT112,raw,COPZ1,COPZ1-9,T0,T0_3,4538
CRISPR.RT112,raw,CRYGB,CRYGB-8,T0,T0_3,3393
CRISPR.RT112,raw,LYZL6,LYZL6-2,T0,T0_3,7265
CRISPR.RT112,raw,RPS7,RPS7-4,T0,T0_3,3446
CRISPR.RT112,raw,RPS8,RPS8-1,T0,T0_3,4726
CRISPR.RT112,raw,PSMB3,PSMB3-10,T0,T0_3,5613
CRISPR.RT112,raw,RPL3,RPL3-5,T0,T0_3,5900
CRISPR.RT112,raw,MRGPRD,MRGPRD-8,T0,T0_3,4153
CRISPR.RT112,raw,IL1F10,IL1F10-10,T0,T0_3,3463
CRISPR.RT112,raw,PSMB2,PSMB2-11,T0,T0_3,3855
CRISPR.RT112,raw,POLA1,POLA1-10,T0,T0_3,4812
CRISPR.RT112,raw,POLR2F,POLR2F-4,T0,T0_3,2737
CRISPR.RT112,raw,MRGPRD,MRGPRD-10,T0,T0_3,3409
CRISPR.RT112,raw,OTUD6A,OTUD6A-8,T0,T0_3,2039
CRISPR.RT112,raw,RPL9,RPL9-4,T0,T0_3,909
CRISPR.RT112,raw,COPS8,COPS8-5,T0,T0_3,3881
CRISPR.RT112,raw,NUP98,NUP98-15,T0,T0_3,3906
CRISPR.RT112,raw,RPS24,RPS24-3,T0,T0_3,4329
CRISPR.RT112,raw,RPS19,RPS19-1,T0,T0_3,5146
CRISPR.RT112,raw,RPL9,RPL9-5,T0,T0_3,1236
CRISPR.RT112,raw,IL1F10,IL1F10-1,T0,T0_3,2095
CRISPR.RT112,raw,KRT25,KRT25-2,T0,T0_3,2644
CRISPR.RT112,raw,PIWIL3,PIWIL3-5,T0,T0_3,4908
CRISPR.RT112,raw,TPH2,TPH2-8,T0,T0_3,1724
CRISPR.RT112,raw,RPS8,RPS8-9,T0,T0_3,7401
CRISPR.RT112,raw,RPL30,RPL30-2,T0,T0_3,3592
CRISPR.RT112,raw,RNASE9,RNASE9-4,T0,T0_3,3140
CRISPR.RT112,raw,NPSR1,NPSR1-10,T0,T0_3,3473
CRISPR.RT112,raw,PSMA3,PSMA3-5,T0,T0_3,6615
CRISPR.RT112,raw,PSMD1,PSMD1-14,T0,T0_3,1620
CRISPR.RT112,raw,DMRTB1,DMRTB1-10,T0,T0_3,7063
CRISPR.RT112,raw,RPL5,RPL5-9,T0,T0_3,6173
CRISPR.RT112,raw,POLR2D,POLR2D-10,T0,T0_3,2901
CRISPR.RT112,raw,RPTN,RPTN-4,T0,T0_3,1119
CRISPR.RT112,raw,COPS8,COPS8-13,T0,T0_3,5419
CRISPR.RT112,raw,HTR3D,HTR3D-5,T0,T0_3,4320
CRISPR.RT112,raw,MRGPRD,MRGPRD-9,T0,T0_3,4224
CRISPR.RT112,raw,RPL30,RPL30-9,T0,T0_3,5587
CRISPR.RT112,raw,LYZL6,LYZL6-4,T0,T0_3,7074
CRISPR.RT112,raw,RPL27,RPL27-9,T0,T0_3,3393
CRISPR.RT112,raw,DMRTC2,DMRTC2-3,T0,T0_3,2953
CRISPR.RT112,raw,KRT25,KRT25-3,T0,T0_3,6009
CRISPR.RT112,raw,OLIG2,OLIG2-5,T0,T0_3,3909
CRISPR.RT112,raw,IL1F10,IL1F10-3,T0,T0_3,1781
CRISPR.RT112,raw,IL22,IL22-2,T0,T0_3,1210
CRISPR.RT112,raw,COPS2,COPS2-1,T0,T0_3,5133
CRISPR.RT112,raw,HTR3D,HTR3D-7,T0,T0_3,3937
CRISPR.RT112,raw,NUP54,NUP54-2,T0,T0_3,3078
CRISPR.RT112,raw,LYZL6,LYZL6-8,T0,T0_3,5195
CRISPR.RT112,raw,IL1F10,IL1F10-4,T0,T0_3,4460
CRISPR.RT112,raw,NUP93,NUP93-5,T0,T0_3,4263
CRISPR.RT112,raw,KRT25,KRT25-4,T0,T0_3,3694
CRISPR.RT112,raw,RPS11,RPS11-8,T0,T0_3,1004
CRISPR.RT112,raw,OR9Q2,OR9Q2-8,T0,T0_3,1305
CRISPR.RT112,raw,RXFP2,RXFP2-6,T0,T0_3,5333
CRISPR.RT112,raw,LUZP4,LUZP4-1,T0,T0_3,1272
CRISPR.RT112,raw,KRT74,KRT74-7,T0,T0_3,4773
CRISPR.RT112,raw,POLA1,POLA1-6,T0,T0_3,2966
CRISPR.RT112,raw,OC90,OC90-1,T0,T0_3,196
CRISPR.RT112,raw,NPHS2,NPHS2-5,T0,T0_3,2520
CRISPR.RT112,raw,IL1F10,IL1F10-7,T0,T0_3,6043
CRISPR.RT112,raw,COPS2,COPS2-8,T0,T0_3,4917
CRISPR.RT112,raw,NPHS2,NPHS2-2,T0,T0_3,4865
CRISPR.RT112,raw,MRGPRD,MRGPRD-2,T0,T0_3,3269
CRISPR.RT112,raw,OC90,OC90-6,T0,T0_3,5023
CRISPR.RT112,raw,NUP93,NUP93-3,T0,T0_3,3252
CRISPR.RT112,raw,FCRL4,FCRL4-10,T0,T0_3,4852
CRISPR.RT112,raw,IL1F10,IL1F10-6,T0,T0_3,2643
CRISPR.RT112,raw,PSMB3,PSMB3-2,T0,T0_3,4263
CRISPR.RT112,raw,PIWIL3,PIWIL3-9,T0,T0_3,1432
CRISPR.RT112,raw,KRT74,KRT74-10,T0,T0_3,5065
CRISPR.RT112,raw,RPL30,RPL30-3,T0,T0_3,4933
CRISPR.RT112,raw,OTUD6A,OTUD6A-10,T0,T0_3,3725
CRISPR.RT112,raw,COPS6,COPS6-9,T0,T0_3,5857
CRISPR.RT112,raw,OR9Q2,OR9Q2-6,T0,T0_3,4032
CRISPR.RT112,raw,DMRTC2,DMRTC2-1,T0,T0_3,3973
CRISPR.RT112,raw,LHX5,LHX5-3,T0,T0_3,2063
CRISPR.RT112,raw,FAM71B,FAM71B-9,T0,T0_3,5732
CRISPR.RT112,raw,LYZL6,LYZL6-5,T0,T0_3,4153
CRISPR.RT112,raw,DMRTB1,DMRTB1-1,T0,T0_3,4068
CRISPR.RT112,raw,LYZL6,LYZL6-7,T0,T0_3,3645
CRISPR.RT112,raw,HTR3D,HTR3D-3,T0,T0_3,4963
CRISPR.RT112,raw,CYP7A1,CYP7A1-6,T0,T0_3,3369
CRISPR.RT112,raw,DMRTB1,DMRTB1-8,T0,T0_3,3368
CRISPR.RT112,raw,IL1F10,IL1F10-9,T0,T0_3,4255
CRISPR.RT112,raw,OC90,OC90-8,T0,T0_3,2016
CRISPR.RT112,raw,OC90,OC90-7,T0,T0_3,3471
CRISPR.RT112,raw,OR9Q2,OR9Q2-7,T0,T0_3,1199
CRISPR.RT112,raw,RPS24,RPS24-11,T0,T0_3,4803
CRISPR.RT112,raw,MRGPRD,MRGPRD-1,T0,T0_3,5412
CRISPR.RT112,raw,SAGE1,SAGE1-9,T0,T0_3,2062
CRISPR.RT112,raw,RNASE9,RNASE9-7,T0,T0_3,2522
CRISPR.RT112,raw,SPATA16,SPATA16-1,T0,T0_3,4610
CRISPR.RT112,raw,FCRL4,FCRL4-9,T0,T0_3,1031
CRISPR.RT112,raw,TAAR8,TAAR8-6,T0,T0_3,2143
CRISPR.RT112,raw,SPATA16,SPATA16-3,T0,T0_3,2556
CRISPR.RT112,raw,RPTN,RPTN-9,T0,T0_3,7476
CRISPR.RT112,raw,COPZ1,COPZ1-8,T0,T0_3,3608
CRISPR.RT112,raw,DMRTB1,DMRTB1-4,T0,T0_3,5349
CRISPR.RT112,raw,DMRTC2,DMRTC2-9,T0,T0_3,2956
CRISPR.RT112,raw,RPS24,RPS24-12,T0,T0_3,6615
CRISPR.RT112,raw,OR9Q2,OR9Q2-4,T0,T0_3,2489
CRISPR.RT112,raw,DMRTC2,DMRTC2-7,T0,T0_3,5089
CRISPR.RT112,raw,COPS8,COPS8-11,T0,T0_3,2182
CRISPR.RT112,raw,OC90,OC90-9,T0,T0_3,3447
CRISPR.RT112,raw,LYZL6,LYZL6-9,T0,T0_3,3281
CRISPR.RT112,raw,PSMA3,PSMA3-4,T0,T0_3,1726
CRISPR.RT112,raw,MRGPRD,MRGPRD-6,T0,T0_3,2635
CRISPR.RT112,raw,RPL35A,RPL35A-7,T0,T0_3,3601
CRISPR.RT112,raw,COPS2,COPS2-7,T0,T0_3,3149
CRISPR.RT112,raw,PSMD1,PSMD1-17,T0,T0_3,1976
CRISPR.RT112,raw,CABP5,CABP5-7,T0,T0_3,2949
CRISPR.RT112,raw,COPS8,COPS8-8,T0,T0_3,5216
CRISPR.RT112,raw,IL1F10,IL1F10-2,T0,T0_3,1025
CRISPR.RT112,raw,PIWIL3,PIWIL3-6,T0,T0_3,4640
CRISPR.RT112,raw,ADH7,ADH7-8,T0,T0_3,1264
CRISPR.RT112,raw,TGM6,TGM6-4,T0,T0_3,2287
CRISPR.RT112,raw,RNASE9,RNASE9-11,T0,T0_3,3311
CRISPR.RT112,raw,LYZL6,LYZL6-3,T0,T0_3,3576
CRISPR.RT112,raw,TPH2,TPH2-3,T0,T0_3,2590
CRISPR.RT112,raw,TRIM42,TRIM42-3,T0,T0_3,3073
CRISPR.RT112,raw,PSMA3,PSMA3-9,T0,T0_3,3568
CRISPR.RT112,raw,DMRTC2,DMRTC2-5,T0,T0_3,4597
CRISPR.RT112,raw,KRT9,KRT9-1,T0,T0_3,3456
CRISPR.RT112,raw,ADH7,ADH7-1,T0,T0_3,3734
CRISPR.RT112,raw,TAS2R13,TAS2R13-4,T0,T0_3,1595
CRISPR.RT112,raw,HTR3D,HTR3D-8,T0,T0_3,1666
CRISPR.RT112,raw,SPATA16,SPATA16-4,T0,T0_3,3954
CRISPR.RT112,raw,RPL9,RPL9-1,T0,T0_3,3296
CRISPR.RT112,raw,KRT74,KRT74-6,T0,T0_3,2503
CRISPR.RT112,raw,CABP5,CABP5-9,T0,T0_3,4279
CRISPR.RT112,raw,RXFP2,RXFP2-2,T0,T0_3,1629
CRISPR.RT112,raw,SPATA16,SPATA16-10,T0,T0_3,3361
CRISPR.RT112,raw,KRT9,KRT9-2,T0,T0_3,5110
CRISPR.RT112,raw,CRYGB,CRYGB-6,T0,T0_3,4605
CRISPR.RT112,raw,RPS7,RPS7-7,T0,T0_3,2709
CRISPR.RT112,raw,RPL9,RPL9-8,T0,T0_3,999
CRISPR.RT112,raw,IL22,IL22-9,T0,T0_3,5249
CRISPR.RT112,raw,OTUD6A,OTUD6A-3,T0,T0_3,4929
CRISPR.RT112,raw,ADH7,ADH7-4,T0,T0_3,1921
CRISPR.RT112,raw,KRT9,KRT9-5,T0,T0_3,3211
CRISPR.RT112,raw,RNASE9,RNASE9-1,T0,T0_3,1868
CRISPR.RT112,raw,PIWIL3,PIWIL3-2,T0,T0_3,1784
CRISPR.RT112,raw,DMRTC2,DMRTC2-6,T0,T0_3,5557
CRISPR.RT112,raw,RPL30,RPL30-10,T0,T0_3,3215
CRISPR.RT112,raw,PSMC2,PSMC2-10,T0,T0_3,3937
CRISPR.RT112,raw,CYP7A1,CYP7A1-4,T0,T0_3,6003
CRISPR.RT112,raw,COPS2,COPS2-2,T0,T0_3,5267
CRISPR.RT112,raw,TRIM42,TRIM42-7,T0,T0_3,5217
CRISPR.RT112,raw,NLRP5,NLRP5-9,T0,T0_3,2702
CRISPR.RT112,raw,DMRTB1,DMRTB1-6,T0,T0_3,4671
CRISPR.RT112,raw,MAGEB3,MAGEB3-3,T0,T0_3,2036
CRISPR.RT112,raw,OLIG2,OLIG2-6,T0,T0_3,3212
CRISPR.RT112,raw,FAM71B,FAM71B-7,T0,T0_3,3487
CRISPR.RT112,raw,VN1R2,VN1R2-3,T0,T0_3,3659
CRISPR.RT112,raw,ABCG8,ABCG8-8,T0,T0_3,4452
CRISPR.RT112,raw,RNASE9,RNASE9-9,T0,T0_3,2845
CRISPR.RT112,raw,OR12D2,OR12D2-6,T0,T0_3,2674
CRISPR.RT112,raw,PSMD6,PSMD6-2,T0,T0_3,2421
CRISPR.RT112,raw,POU4F2,POU4F2-1,T0,T0_3,1797
CRISPR.RT112,raw,MRGPRD,MRGPRD-7,T0,T0_3,3906
CRISPR.RT112,raw,TAS2R13,TAS2R13-6,T0,T0_3,2799
CRISPR.RT112,raw,MAGEB3,MAGEB3-6,T0,T0_3,4438
CRISPR.RT112,raw,TGM6,TGM6-11,T0,T0_3,2582
CRISPR.RT112,raw,CABP5,CABP5-5,T0,T0_3,4003
CRISPR.RT112,raw,LUZP4,LUZP4-9,T0,T0_3,1988
CRISPR.RT112,raw,COPS8,COPS8-3,T0,T0_3,5866
CRISPR.RT112,raw,POU4F2,POU4F2-9,T0,T0_3,2862
CRISPR.RT112,raw,TPH2,TPH2-5,T0,T0_3,5402
CRISPR.RT112,raw,TPH2,TPH2-4,T0,T0_3,2548
CRISPR.RT112,raw,IL22,IL22-7,T0,T0_3,3352
CRISPR.RT112,raw,RPL35A,RPL35A-3,T0,T0_3,3596
CRISPR.RT112,raw,RPS24,RPS24-2,T0,T0_3,3321
CRISPR.RT112,raw,RPTN,RPTN-10,T0,T0_3,3856
CRISPR.RT112,raw,TAS2R13,TAS2R13-1,T0,T0_3,850
CRISPR.RT112,raw,RPL5,RPL5-7,T0,T0_3,4675
CRISPR.RT112,raw,ABCG8,ABCG8-9,T0,T0_3,4804
CRISPR.RT112,raw,DMRTB1,DMRTB1-7,T0,T0_3,4045
CRISPR.RT112,raw,SPATA16,SPATA16-2,T0,T0_3,3667
CRISPR.RT112,raw,KRT25,KRT25-5,T0,T0_3,6509
CRISPR.RT112,raw,DEFB129,DEFB129-10,T0,T0_3,3210
CRISPR.RT112,raw,CRYGB,CRYGB-1,T0,T0_3,4353
CRISPR.RT112,raw,DMRTC2,DMRTC2-8,T0,T0_3,7569
CRISPR.RT112,raw,OR12D2,OR12D2-7,T0,T0_3,2161
CRISPR.RT112,raw,RPL5,RPL5-10,T0,T0_3,5737
CRISPR.RT112,raw,RPL34,RPL34-2,T0,T0_3,1803
CRISPR.RT112,raw,OC90,OC90-4,T0,T0_3,2200
CRISPR.RT112,raw,CYP7A1,CYP7A1-8,T0,T0_3,5614
CRISPR.RT112,raw,IL22,IL22-3,T0,T0_3,5504
CRISPR.RT112,raw,KRT9,KRT9-4,T0,T0_3,2095
CRISPR.RT112,raw,DMRTB1,DMRTB1-9,T0,T0_3,6143
CRISPR.RT112,raw,NPSR1,NPSR1-7,T0,T0_3,2772
CRISPR.RT112,raw,IL1F10,IL1F10-8,T0,T0_3,3996
CRISPR.RT112,raw,NLRP5,NLRP5-3,T0,T0_3,4446
CRISPR.RT112,raw,ADH7,ADH7-2,T0,T0_3,1710
CRISPR.RT112,raw,RPTN,RPTN-2,T0,T0_3,4589
CRISPR.RT112,raw,RXFP2,RXFP2-7,T0,T0_3,2913
CRISPR.RT112,raw,HTR3D,HTR3D-1,T0,T0_3,8355
CRISPR.RT112,raw,LHX5,LHX5-6,T0,T0_3,2387
CRISPR.RT112,raw,KRT74,KRT74-9,T0,T0_3,5857
CRISPR.RT112,raw,KRT25,KRT25-6,T0,T0_3,3945
CRISPR.RT112,raw,FCRL4,FCRL4-6,T0,T0_3,4169
CRISPR.RT112,raw,ABCG8,ABCG8-10,T0,T0_3,4021
CRISPR.RT112,raw,PSMC1,PSMC1-2,T0,T0_3,3715
CRISPR.RT112,raw,OTUD6A,OTUD6A-5,T0,T0_3,2480
CRISPR.RT112,raw,FCRL4,FCRL4-3,T0,T0_3,2165
CRISPR.RT112,raw,KRT25,KRT25-9,T0,T0_3,3517
CRISPR.RT112,raw,DMRTB1,DMRTB1-3,T0,T0_3,6715
CRISPR.RT112,raw,KRT77,KRT77-2,T0,T0_3,2625
CRISPR.RT112,raw,OTUD6A,OTUD6A-6,T0,T0_3,4385
CRISPR.RT112,raw,TPH2,TPH2-1,T0,T0_3,2816
CRISPR.RT112,raw,OLIG2,OLIG2-2,T0,T0_3,5213
CRISPR.RT112,raw,KRT74,KRT74-4,T0,T0_3,4729
CRISPR.RT112,raw,KRT9,KRT9-9,T0,T0_3,4577
CRISPR.RT112,raw,FCRL4,FCRL4-2,T0,T0_3,6818
CRISPR.RT112,raw,PSMB2,PSMB2-24,T0,T0_3,2554
CRISPR.RT112,raw,RNASE9,RNASE9-8,T0,T0_3,3533
CRISPR.RT112,raw,RPS7,RPS7-8,T0,T0_3,1068
CRISPR.RT112,raw,DMRTC2,DMRTC2-2,T0,T0_3,5334
CRISPR.RT112,raw,SAGE1,SAGE1-7,T0,T0_3,2182
CRISPR.RT112,raw,NPHS2,NPHS2-9,T0,T0_3,5046
CRISPR.RT112,raw,RPL27,RPL27-5,T0,T0_3,6240
CRISPR.RT112,raw,PIWIL3,PIWIL3-10,T0,T0_3,3594
CRISPR.RT112,raw,ABCG8,ABCG8-5,T0,T0_3,3555
CRISPR.RT112,raw,SAGE1,SAGE1-3,T0,T0_3,3797
CRISPR.RT112,raw,RPS7,RPS7-2,T0,T0_3,5822
CRISPR.RT112,raw,TPH2,TPH2-10,T0,T0_3,5245
CRISPR.RT112,raw,PLA2G2E,PLA2G2E-9,T0,T0_3,2715
CRISPR.RT112,raw,CYP7A1,CYP7A1-10,T0,T0_3,5024
CRISPR.RT112,raw,FCRL4,FCRL4-1,T0,T0_3,5604
CRISPR.RT112,raw,CYP7A1,CYP7A1-1,T0,T0_3,3468
CRISPR.RT112,raw,TAAR1,TAAR1-3,T0,T0_3,3594
CRISPR.RT112,raw,RXFP2,RXFP2-10,T0,T0_3,4822
CRISPR.RT112,raw,LUZP4,LUZP4-5,T0,T0_3,2804
CRISPR.RT112,raw,OLIG2,OLIG2-9,T0,T0_3,2849
CRISPR.RT112,raw,DMRTB1,DMRTB1-5,T0,T0_3,874
CRISPR.RT112,raw,LHX5,LHX5-8,T0,T0_3,5919
CRISPR.RT112,raw,LUZP4,LUZP4-7,T0,T0_3,1162
CRISPR.RT112,raw,KRT9,KRT9-8,T0,T0_3,2647
CRISPR.RT112,raw,MRGPRD,MRGPRD-3,T0,T0_3,6275
CRISPR.RT112,raw,MAGEB3,MAGEB3-9,T0,T0_3,5454
CRISPR.RT112,raw,FCRL4,FCRL4-7,T0,T0_3,3393
CRISPR.RT112,raw,OC90,OC90-2,T0,T0_3,3330
CRISPR.RT112,raw,CYP7A1,CYP7A1-5,T0,T0_3,2022
CRISPR.RT112,raw,RNASE9,RNASE9-5,T0,T0_3,5010
CRISPR.RT112,raw,PIWIL3,PIWIL3-1,T0,T0_3,4833
CRISPR.RT112,raw,OR12D2,OR12D2-2,T0,T0_3,4978
CRISPR.RT112,raw,OR9Q2,OR9Q2-9,T0,T0_3,2631
CRISPR.RT112,raw,PIWIL3,PIWIL3-8,T0,T0_3,6882
CRISPR.RT112,raw,TAS2R9,TAS2R9-2,T0,T0_3,7131
CRISPR.RT112,raw,KRT77,KRT77-3,T0,T0_3,3890
CRISPR.RT112,raw,RPTN,RPTN-5,T0,T0_3,3973
CRISPR.RT112,raw,TAAR1,TAAR1-10,T0,T0_3,1541
CRISPR.RT112,raw,CYP7A1,CYP7A1-3,T0,T0_3,3988
CRISPR.RT112,raw,DEFB129,DEFB129-9,T0,T0_3,4583
CRISPR.RT112,raw,ADH7,ADH7-6,T0,T0_3,3995
CRISPR.RT112,raw,DMRTC2,DMRTC2-10,T0,T0_3,6830
CRISPR.RT112,raw,IL1F10,IL1F10-5,T0,T0_3,5656
CRISPR.RT112,raw,MAGEB3,MAGEB3-7,T0,T0_3,4090
CRISPR.RT112,raw,TGM6,TGM6-9,T0,T0_3,2833
CRISPR.RT112,raw,VN1R2,VN1R2-1,T0,T0_3,5413
CRISPR.RT112,raw,KRT74,KRT74-8,T0,T0_3,5386
CRISPR.RT112,raw,MRGPRD,MRGPRD-5,T0,T0_3,6378
CRISPR.RT112,raw,OTUD6A,OTUD6A-1,T0,T0_3,1065
CRISPR.RT112,raw,PSMC2,PSMC2-8,T0,T0_3,3509
CRISPR.RT112,raw,TRIM42,TRIM42-8,T0,T0_3,6514
CRISPR.RT112,raw,KRT9,KRT9-6,T0,T0_3,4807
CRISPR.RT112,raw,CABP5,CABP5-3,T0,T0_3,4540
CRISPR.RT112,raw,HTR3D,HTR3D-2,T0,T0_3,1821
CRISPR.RT112,raw,LUZP4,LUZP4-10,T0,T0_3,5842
CRISPR.RT112,raw,PSMB2,PSMB2-8,T0,T0_3,3492
CRISPR.RT112,raw,KRT74,KRT74-2,T0,T0_3,6237
CRISPR.RT112,raw,TAAR1,TAAR1-1,T0,T0_3,3682
CRISPR.RT112,raw,NPSR1,NPSR1-5,T0,T0_3,4475
CRISPR.RT112,raw,DEFB129,DEFB129-7,T0,T0_3,3034
CRISPR.RT112,raw,KRT77,KRT77-5,T0,T0_3,2241
CRISPR.RT112,raw,LHX5,LHX5-1,T0,T0_3,3101
CRISPR.RT112,raw,VN1R2,VN1R2-7,T0,T0_3,3274
CRISPR.RT112,raw,TAAR8,TAAR8-4,T0,T0_3,4799
CRISPR.RT112,raw,PSMA3,PSMA3-7,T0,T0_3,4873
CRISPR.RT112,raw,LHX5,LHX5-5,T0,T0_3,4030
CRISPR.RT112,raw,TAS2R13,TAS2R13-5,T0,T0_3,2418
CRISPR.RT112,raw,NPHS2,NPHS2-3,T0,T0_3,4712
CRISPR.RT112,raw,MAGEB3,MAGEB3-1,T0,T0_3,2421
CRISPR.RT112,raw,OC90,OC90-3,T0,T0_3,3367
CRISPR.RT112,raw,HTR3D,HTR3D-4,T0,T0_3,6698
CRISPR.RT112,raw,HTR3D,HTR3D-9,T0,T0_3,4510
CRISPR.RT112,raw,OC90,OC90-5,T0,T0_3,1595
CRISPR.RT112,raw,OR9Q2,OR9Q2-2,T0,T0_3,4331
CRISPR.RT112,raw,PIWIL3,PIWIL3-3,T0,T0_3,5007
CRISPR.RT112,raw,RNASE9,RNASE9-3,T0,T0_3,4202
CRISPR.RT112,raw,TAS2R9,TAS2R9-8,T0,T0_3,3611
CRISPR.RT112,raw,TRIM42,TRIM42-2,T0,T0_3,7495
CRISPR.RT112,raw,POU4F2,POU4F2-10,T0,T0_3,3351
CRISPR.RT112,raw,TPH2,TPH2-6,T0,T0_3,2733
CRISPR.RT112,raw,PLA2G2E,PLA2G2E-6,T0,T0_3,6260
CRISPR.RT112,raw,IL22,IL22-8,T0,T0_3,5701
CRISPR.RT112,raw,KRT77,KRT77-8,T0,T0_3,984
CRISPR.RT112,raw,KRT74,KRT74-5,T0,T0_3,5980
CRISPR.RT112,raw,KRT25,KRT25-1,T0,T0_3,3260
CRISPR.RT112,raw,RNASE9,RNASE9-10,T0,T0_3,4365
CRISPR.RT112,raw,KRT77,KRT77-1,T0,T0_3,5638
CRISPR.RT112,raw,LYZL6,LYZL6-1,T0,T0_3,7980
CRISPR.RT112,raw,TAS2R13,TAS2R13-3,T0,T0_3,3097
CRISPR.RT112,raw,VN1R2,VN1R2-5,T0,T0_3,3287
CRISPR.RT112,raw,CABP5,CABP5-2,T0,T0_3,1620
CRISPR.RT112,raw,OTUD6A,OTUD6A-2,T0,T0_3,3896
CRISPR.RT112,raw,NLRP5,NLRP5-2,T0,T0_3,2868
CRISPR.RT112,raw,ADH7,ADH7-3,T0,T0_3,4535
CRISPR.RT112,raw,NPHS2,NPHS2-4,T0,T0_3,5012
CRISPR.RT112,raw,RPTN,RPTN-7,T0,T0_3,4620
CRISPR.RT112,raw,LHX5,LHX5-7,T0,T0_3,3570
CRISPR.RT112,raw,FCRL4,FCRL4-5,T0,T0_3,4094
CRISPR.RT112,raw,OR12D2,OR12D2-1,T0,T0_3,1909
CRISPR.RT112,raw,KRT25,KRT25-10,T0,T0_3,5106
CRISPR.RT112,raw,OTUD6A,OTUD6A-9,T0,T0_3,2809
CRISPR.RT112,raw,OR9Q2,OR9Q2-1,T0,T0_3,3853
CRISPR.RT112,raw,PSMB3,PSMB3-8,T0,T0_3,2393
CRISPR.RT112,raw,IL22,IL22-10,T0,T0_3,7066
CRISPR.RT112,raw,RPL27,RPL27-3,T0,T0_3,3041
CRISPR.RT112,raw,KRT74,KRT74-1,T0,T0_3,6022
CRISPR.RT112,raw,RPS11,RPS11-5,T0,T0_3,2132
CRISPR.RT112,raw,FCRL4,FCRL4-8,T0,T0_3,3423
CRISPR.RT112,raw,KRT77,KRT77-4,T0,T0_3,7109
CRISPR.RT112,raw,TGM6,TGM6-10,T0,T0_3,4644
CRISPR.RT112,raw,PIWIL3,PIWIL3-4,T0,T0_3,6128
CRISPR.RT112,raw,NPHS2,NPHS2-10,T0,T0_3,2809
CRISPR.RT112,raw,KRT25,KRT25-7,T0,T0_3,5152
CRISPR.RT112,raw,DEFB129,DEFB129-6,T0,T0_3,1927
CRISPR.RT112,raw,TAAR1,TAAR1-4,T0,T0_3,3248
CRISPR.RT112,raw,CRYGB,CRYGB-2,T0,T0_3,2998
CRISPR.RT112,raw,DEFB129,DEFB129-1,T0,T0_3,4094
CRISPR.RT112,raw,RPTN,RPTN-3,T0,T0_3,5123
CRISPR.RT112,raw,LHX5,LHX5-9,T0,T0_3,3685
CRISPR.RT112,raw,OR9Q2,OR9Q2-3,T0,T0_3,5004
CRISPR.RT112,raw,LHX5,LHX5-4,T0,T0_3,1326
CRISPR.RT112,raw,FAM71B,FAM71B-4,T0,T0_3,6382
CRISPR.RT112,raw,ADH7,ADH7-5,T0,T0_3,4204
CRISPR.RT112,raw,PLA2G2E,PLA2G2E-5,T0,T0_3,4543
CRISPR.RT112,raw,TGM6,TGM6-14,T0,T0_3,4554
CRISPR.RT112,raw,NPHS2,NPHS2-1,T0,T0_3,1555
CRISPR.RT112,raw,PLA2G2E,PLA2G2E-10,T0,T0_3,4640
CRISPR.RT112,raw,OR12D2,OR12D2-10,T0,T0_3,1485
CRISPR.RT112,raw,KRT9,KRT9-10,T0,T0_3,3870
CRISPR.RT112,raw,TGM6,TGM6-6,T0,T0_3,4074
