	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
897	TAS2R13-1	TAS2R13	266.450997041	250.207575641	288.829470137	Neg. Binomial	268.496014273	250.699503483	338.599629655	1028.33654567	0.792960153403
898	TAS2R13-10	TAS2R13	1581.5697895	1486.21152226	1535.89580226	Neg. Binomial	1534.55903801	1516.42665784	3824.54031996	1028.33654567	0.401240125512
899	TAS2R13-2	TAS2R13	885.705962421	915.995974343	935.967820344	Neg. Binomial	912.556585703	426.957090755	1722.36882627	1028.33654567	0.52982646445
900	TAS2R13-3	TAS2R13	778.520756801	816.55725544	753.807059687	Neg. Binomial	782.961690643	666.125457866	1379.09824885	1028.33654567	0.567734526018
901	TAS2R13-4	TAS2R13	506.357695511	426.534116071	424.893314589	Neg. Binomial	452.595042057	1445.66015812	651.792739501	1028.33654567	0.694384908926
902	TAS2R13-5	TAS2R13	681.751668343	655.694187495	619.302048151	Neg. Binomial	652.24930133	655.9261307	1065.95544926	1028.33654567	0.611891708779
903	TAS2R13-6	TAS2R13	745.592386423	738.166040754	772.513054669	Neg. Binomial	752.090493949	217.73226152	1302.14398905	1028.33654567	0.577578593667
904	TAS2R13-7	TAS2R13	1217.67769644	1300.00554108	1168.90199595	Neg. Binomial	1228.86174449	2927.23138967	2697.35101819	1028.33654567	0.455580951905
905	TAS2R13-8	TAS2R13	1667.9227608	1532.81671017	1723.40113292	Neg. Binomial	1641.3802013	6405.99076499	4261.27052471	1028.33654567	0.385185636955
906	TAS2R13-9	TAS2R13	1293.95055436	1234.93009437	1202.52824884	Neg. Binomial	1243.80296586	1432.37024864	2748.21883476	1028.33654567	0.452585125364
907	TAS2R9-1	TAS2R9	1665.57073434	1510.05104235	1646.35024882	Neg. Binomial	1607.3240085	4792.5861494	4119.62455757	1028.33654567	0.390162740813
908	TAS2R9-10	TAS2R9	1154.8449897	1181.88179292	1090.29227894	Neg. Binomial	1142.33968719	1476.29780732	2411.3210984	1028.33654567	0.473740178339
909	TAS2R9-2	TAS2R9	1829.20457489	1799.13206965	1794.43937576	Neg. Binomial	1807.59200677	237.221779767	4984.94564327	1028.33654567	0.362610173936
910	TAS2R9-3	TAS2R9	829.593331266	865.524918312	806.36199797	Neg. Binomial	833.826749183	592.336104194	1509.93521832	1028.33654567	0.552226836665
911	TAS2R9-4	TAS2R9	1334.60701166	1329.64386334	1313.65076665	Neg. Binomial	1325.96721388	79.9529097668	3035.70811505	1028.33654567	0.436790087726
912	TAS2R9-5	TAS2R9	901.83414383	938.332101267	936.635891593	Neg. Binomial	925.60071223	282.904407966	1758.72940156	1028.33654567	0.526289440212
913	TAS2R9-6	TAS2R9	844.041493779	892.15645426	979.169761136	Neg. Binomial	905.122569725	3127.33484828	1701.79450527	1028.33654567	0.531863610397
914	TAS2R9-7	TAS2R9	617.910950262	582.887004541	659.831703945	Neg. Binomial	620.209886249	989.390347732	994.270600732	1028.33654567	0.623783792654
915	TAS2R9-8	TAS2R9	928.378442401	897.740485991	825.513373784	Neg. Binomial	883.877434059	1859.62916137	1643.58914685	1028.33654567	0.537772737032
916	TAS2R9-9	TAS2R9	1310.41473954	1362.07420147	1295.61284291	Neg. Binomial	1322.70059464	811.656481376	3024.02772381	1028.33654567	0.437396980268
917	TGM6-1	TGM6	1248.59004414	1209.80195158	1219.45272049	Neg. Binomial	1225.94823874	271.848566054	2687.48249072	1028.33654567	0.45616975849
918	TGM6-10	TGM6	1223.38976069	1026.60275671	1194.51139384	Neg. Binomial	1148.16797041	7528.04393669	2430.13124774	1028.33654567	0.472471588306
919	TGM6-11	TGM6	638.071177025	603.934508758	607.276765662	Neg. Binomial	616.427483815	236.086508086	985.939628845	1028.33654567	0.625218284955
920	TGM6-12	TGM6	957.946774985	1006.4143343	927.950965352	Neg. Binomial	964.104024879	1045.03924091	1867.98765588	1028.33654567	0.516119055629
921	TGM6-13	TGM6	1151.4849519	1225.26542406	1054.88450273	Neg. Binomial	1143.8782929	4867.20702281	2416.2803625	1028.33654567	0.473404622513
922	TGM6-14	TGM6	1239.5179421	1149.88099569	1155.09519013	Neg. Binomial	1181.49804264	1687.68567062	2538.96961227	1028.33654567	0.465345483825
923	TGM6-2	TGM6	1744.19561871	1624.95323373	1719.83808625	Neg. Binomial	1696.32897956	2646.13011122	4494.56854328	1028.33654567	0.377417534793
924	TGM6-3	TGM6	1060.76393147	926.304956	913.698778699	Neg. Binomial	966.92255539	4429.58788335	1876.09886742	1028.33654567	0.515389978737
925	TGM6-4	TGM6	522.485876921	544.872634679	518.645979915	Neg. Binomial	528.668163838	133.749905782	800.456644597	1028.33654567	0.660458211456
926	TGM6-5	TGM6	745.592386423	839.537693718	827.294897116	Neg. Binomial	804.141659086	1738.9896761	1432.96673644	1028.33654567	0.56117259294
927	TGM6-6	TGM6	973.402948836	1020.80395453	1040.63231608	Neg. Binomial	1011.61307315	795.534120288	2006.77464168	1028.33654567	0.504098991555
928	TGM6-7	TGM6	1226.07779092	1347.68458124	1334.36097538	Neg. Binomial	1302.70778251	2965.66421798	2952.99199518	1028.33654567	0.441148430013
929	TGM6-8	TGM6	1102.42840011	1112.72570764	1075.59471146	Neg. Binomial	1096.91627307	244.976918472	2266.98585311	1028.33654567	0.48386551313
930	TGM6-9	TGM6	761.720567833	753.199972338	662.949369775	Neg. Binomial	725.956636649	1997.05793071	1238.44745545	1028.33654567	0.586182831943
931	TPH2-1	TPH2	695.527823297	686.835902919	713.945475142	Neg. Binomial	698.769733786	127.743142828	1173.59399527	1028.33654567	0.59541011338
932	TPH2-10	TPH2	1352.07920819	1378.61152621	1231.47800297	Neg. Binomial	1320.72291246	4099.65425123	3016.96624722	1028.33654567	0.437765226466
933	TPH2-2	TPH2	841.017459764	909.767631258	866.933791244	Neg. Binomial	872.572960755	803.664463131	1612.97606619	1028.33654567	0.540970804867
934	TPH2-3	TPH2	657.223392449	704.017539014	697.689074741	Neg. Binomial	686.310002068	429.690339573	1144.35209045	1028.33654567	0.599736748676
935	TPH2-4	TPH2	672.6795663	640.875026363	632.663473138	Neg. Binomial	648.739355267	297.80511988	1058.00493359	1028.33654567	0.613172334714
936	TPH2-5	TPH2	1452.54433822	1364.65144689	1411.63454988	Neg. Binomial	1409.61011166	1289.57589944	3341.85756049	1028.33654567	0.421804366628
937	TPH2-6	TPH2	648.487294185	717.977618342	709.71435723	Neg. Binomial	692.059756586	960.659987196	1157.80874577	1028.33654567	0.597732362201
938	TPH2-7	TPH2	1041.27571227	1015.6494637	1112.11593976	Neg. Binomial	1056.34703858	1664.53593889	2141.4675379	1028.33654567	0.493281835882
939	TPH2-8	TPH2	510.053737084	489.032317369	535.347761148	Neg. Binomial	511.477938534	358.534230292	765.878779103	1028.33654567	0.667831453866
940	TPH2-9	TPH2	1038.92368581	969.47381669	1069.13668938	Neg. Binomial	1025.84473063	1740.97756648	2049.20368426	1028.33654567	0.500606522674
941	TRIM42-1	TRIM42	1684.72294976	1698.18995759	1653.03096132	Neg. Binomial	1678.64795622	358.341930588	4418.85880723	1028.33654567	0.379882686787
942	TRIM42-10	TRIM42	1193.14942054	1294.6362798	1188.27606218	Neg. Binomial	1225.35392084	2403.98090182	2685.47146469	1028.33654567	0.456290054447
943	TRIM42-2	TRIM42	1709.92323322	1690.6729918	1842.54050572	Neg. Binomial	1747.71224358	4557.96161603	4718.04146043	1028.33654567	0.370431726435
944	TRIM42-3	TRIM42	768.7766472	770.166837982	812.151948797	Neg. Binomial	783.698477993	405.122105465	1380.95752416	1028.33654567	0.567503680801
945	TRIM42-4	TRIM42	884.697951083	944.3456739	924.610609105	Neg. Binomial	917.884744696	615.593765566	1737.18112008	1028.33654567	0.528375961541
946	TRIM42-5	TRIM42	1126.28466845	1066.97960153	1064.90557147	Neg. Binomial	1086.05661382	809.86512324	2233.07309727	1028.33654567	0.486350677525
947	TRIM42-6	TRIM42	831.945357721	821.92651672	910.581112869	Neg. Binomial	854.817662437	1571.51073123	1565.39557498	1028.33654567	0.54607134203
948	TRIM42-7	TRIM42	1321.16686048	1237.07779888	1360.63844452	Neg. Binomial	1306.29436796	2655.13437537	2965.67813969	1028.33654567	0.440470714093
949	TRIM42-8	TRIM42	1580.22577438	1494.58756986	1623.85851676	Neg. Binomial	1566.22395367	2883.18844371	3951.68568151	1028.33654567	0.396343251943
950	TRIM42-9	TRIM42	1000.61925497	950.359246534	884.303643727	Neg. Binomial	945.09404841	2268.74805878	1813.68397075	1028.33654567	0.521090809453
951	VN1R2-1	VN1R2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
952	VN1R2-10	VN1R2	828.249316148	887.646274785	888.980142473	Neg. Binomial	868.291911135	802.001240495	1601.44765292	1028.33654567	0.542191878425
953	VN1R2-2	VN1R2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
954	VN1R2-3	VN1R2	864.8737281	838.034300559	912.3626362	Neg. Binomial	871.756888286	944.472526936	1610.77571969	1028.33654567	0.541203146799
955	VN1R2-4	VN1R2	1508.65696937	1518.42708994	1382.68479575	Neg. Binomial	1469.92295169	3821.15713494	3571.05753938	1028.33654567	0.411621189375
956	VN1R2-5	VN1R2	923.67438949	968.829505336	872.055670823	Neg. Binomial	921.519855216	1563.18351669	1747.31842003	1028.33654567	0.52739091207
957	VN1R2-6	VN1R2	1239.5179421	1193.47939729	1279.80182334	Neg. Binomial	1237.59972091	1243.76665946	2727.04699928	1028.33654567	0.453824125963
958	VN1R2-7	VN1R2	835.641399294	793.362046711	824.399921702	Neg. Binomial	817.801122569	319.696017472	1468.17057495	1028.33654567	0.557020510096
959	VN1R2-8	VN1R2	1320.49485293	1206.58039481	1259.31430503	Neg. Binomial	1262.12985092	2166.71427747	2811.20614049	1028.33654567	0.448963821167
960	VN1R2-9	VN1R2	1164.92510308	1176.72730209	1120.35548517	Neg. Binomial	1154.00263011	589.280498331	2449.02815062	1028.33654567	0.47120839743
